epoch,step,test_acc,train_acc1,train_acc2,train_loss1,train_loss2
0,49,,,,0.01601589471101761,0.015831593424081802
0,99,,,,0.013847080990672112,0.013979902490973473
0,149,,,,0.012766089290380478,0.012944201938807964
0,199,,,,0.013372097164392471,0.014100221917033195
0,249,,,,0.012041390873491764,0.01232619397342205
0,299,,,,0.011785346083343029,0.01228544395416975
0,349,,,,0.012093272060155869,0.0127867441624403
0,390,0.48489999771118164,0.36597999930381775,0.3626599907875061,,
1,399,,,,0.010855990462005138,0.010825535282492638
1,449,,,,0.009950028732419014,0.01040433719754219
1,499,,,,0.009911716915667057,0.010438581928610802
1,549,,,,0.009345007129013538,0.009410548023879528
1,599,,,,0.01109345629811287,0.011257427744567394
1,649,,,,0.010177620686590672,0.009949291124939919
1,699,,,,0.010231728665530682,0.010483728721737862
1,749,,,,0.009719562716782093,0.009954109787940979
1,781,0.58160001039505,0.5196800231933594,0.5191599726676941,,
2,799,,,,0.008393741212785244,0.008667598478496075
2,849,,,,0.009360059164464474,0.009817627258598804
2,899,,,,0.006880090571939945,0.006830057594925165
2,949,,,,0.008263894356787205,0.008512711152434349
2,999,,,,0.007613446097820997,0.00817859172821045
2,1049,,,,0.007409022189676762,0.007188927382230759
2,1099,,,,0.008672182448208332,0.00885555800050497
2,1149,,,,0.009485319256782532,0.009298078715801239
2,1172,0.6215999722480774,0.6039599776268005,0.6135200262069702,,
3,1199,,,,0.007720206864178181,0.007677101995795965
3,1249,,,,0.0066777560859918594,0.006617965176701546
3,1299,,,,0.006723563186824322,0.006246140692383051
3,1349,,,,0.005251855589449406,0.005860610399395227
3,1399,,,,0.0066396924667060375,0.006622255314141512
3,1449,,,,0.006319385953247547,0.006397946272045374
3,1499,,,,0.006942784879356623,0.006628833711147308
3,1549,,,,0.00692402571439743,0.006299828179180622
3,1563,0.701200008392334,0.6650800108909607,0.6703400015830994,,
4,1599,,,,0.005268598906695843,0.005436847452074289
4,1649,,,,0.005384189076721668,0.004629254806786776
4,1699,,,,0.005937735550105572,0.005916579160839319
