epoch,step,test_acc,train_loss
0,49,,-0.3258479833602905
0,99,,-0.39834344387054443
0,149,,-0.4694603681564331
0,199,,-0.5215266346931458
0,249,,-0.5229310989379883
0,299,,-0.5269162058830261
0,349,,-0.6728196740150452
0,389,0.5971999764442444,
1,399,,-0.6036791205406189
1,449,,-0.6893307566642761
1,499,,-0.6094788908958435
1,549,,-0.6046753525733948
1,599,,-0.6938435435295105
1,649,,-0.7130963206291199
1,699,,-0.697074294090271
1,749,,-0.6619018316268921
1,779,0.6611999869346619,
2,799,,-0.861280620098114
2,849,,-0.8215073943138123
2,899,,-0.7472272515296936
2,949,,-0.7823761105537415
2,999,,-0.8322920799255371
2,1049,,-0.854213535785675
2,1099,,-0.7804780602455139
2,1149,,-0.8643112182617188
2,1169,0.7524999976158142,
3,1199,,-0.8764546513557434
3,1249,,-0.7866657376289368
3,1299,,-0.8364000916481018
3,1349,,-0.8056269288063049
3,1399,,-0.8810372948646545
3,1449,,-0.8585978150367737
3,1499,,-0.817516565322876
3,1549,,-0.9634494185447693
3,1559,0.7932000160217285,
4,1599,,-0.8500790596008301
4,1649,,-0.9403787851333618
4,1699,,-0.9794515371322632
4,1749,,-0.910464346408844
4,1799,,-0.9579896330833435
4,1849,,-0.93500155210495
4,1899,,-0.8871404528617859
4,1949,,-0.8589067459106445
4,1949,0.7770000100135803,
5,1999,,-0.9660959243774414
5,2049,,-0.9968531131744385
5,2099,,-0.9831068515777588
5,2149,,-0.911546528339386
5,2199,,-0.9063517451286316
5,2249,,-0.8909815549850464
5,2299,,-1.032570719718933
5,2339,0.8213000297546387,
6,2349,,-0.9243943691253662
6,2399,,-1.001417636871338
6,2449,,-0.9927008748054504
6,2499,,-0.9746457934379578
6,2549,,-0.8391669988632202
6,2599,,-0.9745171666145325
6,2649,,-1.0606682300567627
6,2699,,-0.9590797424316406
6,2729,0.8155999779701233,
7,2749,,-1.0781484842300415
7,2799,,-0.9503230452537537
7,2849,,-1.03009033203125
7,2899,,-1.0126721858978271
7,2949,,-0.965091347694397
7,2999,,-1.046296238899231
7,3049,,-1.0978399515151978
7,3099,,-1.046496868133545
7,3119,0.8414999842643738,
8,3149,,-1.0932260751724243
8,3199,,-1.143566370010376
8,3249,,-1.0876357555389404
8,3299,,-1.01190185546875
8,3349,,-0.949856698513031
8,3399,,-0.9861904978752136
8,3449,,-1.0090664625167847
8,3499,,-1.0278551578521729
8,3509,0.8381999731063843,
9,3549,,-1.0405280590057373
9,3599,,-0.9328131675720215
9,3649,,-1.0619858503341675
9,3699,,-1.079063057899475
9,3749,,-0.9941651225090027
9,3799,,-1.0978524684906006
9,3849,,-0.9957689642906189
9,3899,,-0.9998455047607422
9,3899,0.8465999960899353,
10,3949,,2.2968969345092773
10,3999,,1.9258973598480225
10,4049,,2.140078067779541
10,4099,,2.2615725994110107
10,4149,,2.1432180404663086
10,4199,,2.295849323272705
10,4249,,2.3131866455078125
10,4289,0.8489000201225281,
11,4299,,1.9648786783218384
11,4349,,2.2868833541870117
11,4399,,2.2311058044433594
11,4449,,1.8350300788879395
11,4499,,2.1812922954559326
11,4549,,2.2200465202331543
11,4599,,1.814246654510498
11,4649,,1.620450735092163
11,4679,0.8439000248908997,
12,4699,,1.9264085292816162
12,4749,,2.1273324489593506
12,4799,,2.0290567874908447
12,4849,,1.932826042175293
12,4899,,2.2612199783325195
12,4949,,2.131093740463257
12,4999,,1.9976143836975098
12,5049,,2.08148455619812
12,5069,0.8489999771118164,
13,5099,,2.036316156387329
13,5149,,1.753021478652954
13,5199,,2.196244478225708
13,5249,,2.1720643043518066
13,5299,,2.0030782222747803
13,5349,,2.241882801055908
13,5399,,1.8863364458084106
13,5449,,1.8005285263061523
13,5459,0.8464000225067139,
14,5499,,2.1237263679504395
14,5549,,2.082902193069458
14,5599,,1.6661059856414795
14,5649,,2.2240896224975586
14,5699,,2.047447919845581
14,5749,,2.1856613159179688
14,5799,,2.1490581035614014
14,5849,,2.287858486175537
14,5849,0.8632000088691711,
15,5899,,2.014620780944824
15,5949,,2.200803279876709
15,5999,,2.1229519844055176
15,6049,,1.855168342590332
15,6099,,2.295191526412964
15,6149,,2.0699596405029297
15,6199,,2.231923818588257
